Country Name,Country Code,Indicator Name,Indicator Code,Attribute,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 46
Denmark,128,Financial Development Index,FD_FD_IX,Value,0.259391844272614,0.248932361602783,0.248585224151611,0.27024319767952,0.316204905509949,0.376197546720505,0.43495899438858,0.502284586429596,0.529208540916443,0.569578349590302,0.540512681007385,0.489755898714066,0.529355823993683,0.54523366689682,0.553246736526489,0.533299803733826,0.569567263126373,0.596169531345367,0.667727470397949,0.652141749858856,0.724581658840179,0.721281707286835,0.599447786808014,0.621517062187195,0.653914093971252,0.661231517791748,0.699222385883331,0.709902048110962,0.669960677623749,0.728272676467896,0.73478102684021,0.679797410964966,0.712798714637756,0.715241491794586,0.684195041656494,0.684152603149414,0.653400421142578,0.674395442008972,0.672406196594238,0.670425534248352,0.658965408802032,
France,132,Financial Development Index,FD_FD_IX,Value,0.146502241492271,0.164584159851074,0.168242067098618,0.176437020301819,0.192190557718277,0.250303417444229,0.309285908937454,0.368535995483398,0.343096196651459,0.419051915407181,0.420960992574692,0.410633116960526,0.41062918305397,0.472801357507706,0.507230281829834,0.509651601314545,0.529121994972229,0.582713663578033,0.611007332801819,0.604275345802307,0.686535716056824,0.697339296340942,0.695582866668701,0.709513604640961,0.726284265518188,0.717621088027954,0.830373406410217,0.820118248462677,0.795845985412598,0.775120258331299,0.795167446136475,0.806773364543915,0.761952817440033,0.747543454170227,0.759486556053162,0.792946517467499,0.793837547302246,0.822617948055267,0.809080123901367,0.808715283870697,0.800969898700714,
Spain,184,Financial Development Index,FD_FD_IX,Value,0.127149969339371,0.163064509630203,0.169913351535797,0.203223958611488,0.275659531354904,0.347203820943832,0.426267236471176,0.487430304288864,0.422112613916397,0.441751778125763,0.454858034849167,0.442131519317627,0.447190999984741,0.477473318576813,0.537846624851227,0.510711431503296,0.545484602451324,0.639886856079102,0.755979001522064,0.804417192935944,0.846953153610229,0.829916536808014,0.80854207277298,0.832290351390839,0.843338549137115,0.850209712982178,0.889603614807129,0.891999185085297,0.844162285327911,0.876172840595245,0.837918519973755,0.826532065868378,0.824524641036987,0.84308260679245,0.877283811569214,0.875562191009521,0.870350480079651,0.901780128479004,0.843260169029236,0.81380820274353,0.826691567897797,
Turkey,186,Financial Development Index,FD_FD_IX,Value,0.116195730865002,0.139768734574318,0.154902264475822,0.170342743396759,0.147763162851334,0.144124299287796,0.188523784279823,0.229225754737854,0.206595838069916,0.213987752795219,0.203458666801453,0.195825383067131,0.230847328901291,0.255867600440979,0.325988203287125,0.336414515972137,0.349998563528061,0.332553505897522,0.302548140287399,0.309047907590866,0.387549161911011,0.341595709323883,0.369226306676865,0.372516810894012,0.377410441637039,0.429518938064575,0.435498535633087,0.464440882205963,0.444536924362183,0.475088566541672,0.487559884786606,0.478149980306625,0.490724921226501,0.507784307003021,0.52002888917923,0.512931525707245,0.506418347358704,0.528983116149902,0.522772789001465,0.523949384689331,0.539528369903564,
Canada,156,Financial Development Index,FD_FD_IX,Value,0.377429693937302,0.391335815191269,0.380378037691116,0.364619165658951,0.384914755821228,0.420680910348892,0.456325054168701,0.476804226636887,0.455790042877197,0.466519325971603,0.443271338939667,0.460864961147308,0.465955764055252,0.543132543563843,0.56411337852478,0.588928461074829,0.630050420761108,0.690924227237701,0.708732724189758,0.71316009759903,0.765827238559723,0.754481315612793,0.702739417552948,0.719343423843384,0.741787254810333,0.766199886798859,0.851328372955322,0.872422218322754,0.835769414901733,0.909665048122406,0.870559632778168,0.906304597854614,0.905055701732636,0.900523960590363,0.903153002262115,0.912480115890503,0.895874857902527,0.889509320259094,0.918842554092407,0.896183907985687,0.848527073860168,
Japan,158,Financial Development Index,FD_FD_IX,Value,0.503006875514984,0.540932357311249,0.511356890201569,0.54903781414032,0.568225979804993,0.599887728691101,0.672251760959625,0.719361066818237,0.707936346530914,0.689771056175232,0.659673154354095,0.604056239128113,0.559069752693176,0.574962198734283,0.576383888721466,0.569258809089661,0.612331628799438,0.631477773189545,0.629848062992096,0.688378155231476,0.733123362064362,0.692984104156494,0.708632588386536,0.73963063955307,0.754141807556152,0.804999649524689,0.826489090919495,0.837323665618896,0.802489459514618,0.810275733470917,0.816218018531799,0.803852617740631,0.805852293968201,0.83402556180954,0.836656749248505,0.857879102230072,0.853823304176331,0.893644392490387,0.889942705631256,0.903340935707092,0.924515783786774,
Australia,193,Financial Development Index,FD_FD_IX,Value,0.287085473537445,0.295697271823883,0.286897361278534,0.323797583580017,0.360030382871628,0.45199590921402,0.494671434164047,0.568070948123932,0.526331901550293,0.563664853572845,0.582195818424225,0.570285618305206,0.554265797138214,0.618260860443115,0.684387028217316,0.672971308231354,0.715340852737427,0.738346517086029,0.767943203449249,0.818505644798279,0.862033843994141,0.898742616176605,0.925472378730774,0.920758783817291,0.915918409824371,0.928558230400085,0.942529082298279,0.967434763908386,0.890308797359467,0.925612270832062,0.954995512962341,0.945746779441834,0.919945418834686,0.9015993475914,0.902535736560822,0.921127080917358,0.913067042827606,0.898615658283234,0.886699616909027,0.881596267223358,0.907643854618073,
New Zealand,196,Financial Development Index,FD_FD_IX,Value,0.248698770999908,0.25531667470932,0.273803681135178,0.271105647087097,0.29170623421669,0.376244485378265,0.408299475908279,0.454490125179291,0.401014238595963,0.397548913955688,0.4207903444767,0.446124881505966,0.468585193157196,0.469532907009125,0.507494747638702,0.521334052085876,0.513608634471893,0.555259823799133,0.631897985935211,0.639996290206909,0.646943986415863,0.597666621208191,0.537356078624725,0.498672902584076,0.497890263795853,0.489994168281555,0.540273487567902,0.53642201423645,0.526240766048431,0.550518989562988,0.551367878913879,0.57269549369812,0.569407761096954,0.55063796043396,0.558323264122009,0.552120625972748,0.585279643535614,0.59697037935257,0.586667835712433,0.596951246261597,0.625582993030548,
Finland,172,Financial Development Index,FD_FD_IX,Value,0.237329587340355,0.240735590457916,0.256579697132111,0.261713594198227,0.316784501075745,0.334862291812897,0.357342958450317,0.393355160951614,0.384430080652237,0.383262515068054,0.357387185096741,0.348447024822235,0.350656479597092,0.400799751281738,0.422093451023102,0.427298694849014,0.371486961841583,0.494421362876892,0.495701134204865,0.457093209028244,0.554264664649963,0.548410356044769,0.517952263355255,0.532323062419891,0.54802131652832,0.553060412406921,0.591501772403717,0.586003005504608,0.545108437538147,0.603273153305054,0.634558320045471,0.614730417728424,0.654925107955933,0.665157496929169,0.643410503864288,0.657447099685669,0.646063923835754,0.646876096725464,0.625605881214142,0.641868710517883,0.641949653625488,
Greece,174,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.135496258735657,0.149226397275925,0.152900412678719,0.169361129403114,0.200182110071182,0.22331565618515,0.30145400762558,0.360589325428009,0.352371573448181,0.347449570894241,0.337454736232758,0.376069843769073,0.37544584274292,0.377095550298691,0.383465349674225,0.423168182373047,0.461040645837784,0.4411960542202,0.490025013685226,0.482844978570938,0.455091774463654,0.480519741773605,0.508600652217865,0.538346529006958,0.584468901157379,0.623229444026947,0.674543619155884,0.629484593868256,0.627710521221161,0.622560203075409,0.531264126300812,0.580732524394989,0.609486877918243,0.542823791503906,0.51738840341568,0.521804988384247,0.488715827465057,0.491576761007309,0.482215344905853,
South Africa,199,Financial Development Index,FD_FD_IX,Value,0.280546098947525,0.29023277759552,0.299081832170486,0.304942458868027,0.297837436199188,0.315335631370544,0.321551918983459,0.328950852155685,0.322433322668076,0.331342458724976,0.333298623561859,0.318753898143768,0.323140412569046,0.327261626720428,0.336154460906982,0.346125692129135,0.377181559801102,0.415781646966934,0.467293530702591,0.482313483953476,0.490618199110031,0.462428629398346,0.48849418759346,0.4419184923172,0.471928894519806,0.493108332157135,0.520608961582184,0.545446932315826,0.559867322444916,0.582289755344391,0.588725566864014,0.553343832492828,0.560462832450867,0.567815542221069,0.586390435695648,0.60309761762619,0.624814808368683,0.634134948253632,0.642648816108704,0.640012443065643,0.621506810188293,
Argentina,213,Financial Development Index,FD_FD_IX,Value,0.226129844784737,0.227881833910942,0.264747351408005,0.215433746576309,0.228202328085899,0.203283160924912,0.175151884555817,0.184732556343079,0.317581295967102,0.197739958763123,0.205728337168694,0.218045756220818,0.34255239367485,0.370686739683151,0.392678916454315,0.372688084840775,0.375799924135208,0.380156338214874,0.363811641931534,0.294587433338165,0.297546207904816,0.263563007116318,0.286056250333786,0.27896773815155,0.289333254098892,0.316652446985245,0.334455132484436,0.333237826824188,0.344264328479767,0.308352917432785,0.265089750289917,0.272940635681152,0.275390982627869,0.30019673705101,0.301551461219788,0.288196861743927,0.307319164276123,0.32764858007431,0.315715998411179,0.276152789592743,0.314385622739792,
Bolivia,218,Financial Development Index,FD_FD_IX,Value,0.10283225029707,0.101374052464962,0.128214329481125,0.124055646359921,0.110989116132259,0.128418534994125,0.0946676656603813,0.105086840689182,0.111392848193645,0.107920281589031,0.0947144106030464,0.100172735750675,0.108466528356075,0.108218535780907,0.116070091724396,0.106996886432171,0.106107465922832,0.10421708971262,0.108270473778248,0.127439364790916,0.105715706944466,0.107230588793755,0.11812149733305,0.143921732902527,0.144802063703537,0.143769845366478,0.161274075508118,0.177488550543785,0.178280651569366,0.195440456271172,0.20078344643116,0.217646673321724,0.228546395897865,0.235956504940987,0.255402237176895,0.274294584989548,0.297791957855225,0.304844230413437,0.310582101345062,0.327099502086639,0.334627538919449,
Brazil,223,Financial Development Index,FD_FD_IX,Value,0.209319964051247,0.196784436702728,0.192211493849754,0.209596782922745,0.199426144361496,0.183329418301582,0.184294357895851,0.175170168280602,0.203605100512505,0.251875936985016,0.216452404856682,0.231336712837219,0.301474869251251,0.418080359697342,0.403791576623917,0.324908196926117,0.325811892747879,0.378546625375748,0.356810748577118,0.409382373094559,0.420794069766998,0.429014712572098,0.416552305221558,0.446494966745377,0.472117811441422,0.493606507778168,0.524630665779114,0.593058586120605,0.599865674972534,0.59652441740036,0.610469162464142,0.603362083435059,0.624551951885223,0.623935639858246,0.625927746295929,0.623543322086334,0.616609811782837,0.618886291980743,0.638264119625092,0.657213866710663,0.662225484848022,
Chile,228,Financial Development Index,FD_FD_IX,Value,0.273741781711578,0.282319664955139,0.370911508798599,0.363429397344589,0.380890190601349,0.355560183525085,0.356748223304749,0.355958223342896,0.348368525505066,0.334671497344971,0.316278338432312,0.323992669582367,0.317189991474152,0.342270880937576,0.359303504228592,0.375667929649353,0.333024114370346,0.367959678173065,0.346523851156235,0.383458286523819,0.385718077421188,0.396869450807571,0.403325259685516,0.459364056587219,0.471243143081665,0.4921914935112,0.482105135917664,0.527976214885712,0.503207325935364,0.530284881591797,0.510736882686615,0.50726580619812,0.497183859348297,0.509734630584717,0.493393450975418,0.478498160839081,0.472364664077759,0.506818115711212,0.5023033618927,0.501185238361359,0.52399080991745,
Colombia,233,Financial Development Index,FD_FD_IX,Value,0.114171959459782,0.117849208414555,0.119611024856567,0.128007158637047,0.130847156047821,0.124844543635845,0.124863475561142,0.107389532029629,0.109066382050514,0.122959271073341,0.131164595484734,0.128883332014084,0.114384986460209,0.122441738843918,0.13878870010376,0.150842681527138,0.15658612549305,0.192896023392677,0.212006226181984,0.239638939499855,0.242095425724983,0.256631553173065,0.27020651102066,0.290885388851166,0.28740057349205,0.283178001642227,0.307131111621857,0.299830883741379,0.339251130819321,0.354860007762909,0.340882956981659,0.344340562820435,0.368352860212326,0.365582197904587,0.36798769235611,0.376025021076202,0.381815284490585,0.382260471582413,0.387391209602356,0.388113498687744,0.394283264875412,
Costa Rica,238,Financial Development Index,FD_FD_IX,Value,0.302551031112671,0.277224123477936,0.241923153400421,0.252723842859268,0.248461157083511,0.231811717152596,0.218680933117867,0.189386680722237,0.1629438996315,0.157410755753517,0.16925373673439,0.130248457193375,0.132083266973495,0.142431378364563,0.13638474047184,0.138838186860085,0.148522168397903,0.156233116984367,0.168962851166725,0.193108096718788,0.185485601425171,0.20390796661377,0.2056904733181,0.237075418233871,0.184512749314308,0.19261160492897,0.204389542341232,0.217836290597916,0.220771566033363,0.2215955555439,0.218872666358948,0.235177248716354,0.241550773382187,0.274994999170303,0.293577820062637,0.273084849119186,0.272799551486969,0.282979488372803,0.289209723472595,0.286786466836929,0.278390169143677,
Dominican Rep.,243,Financial Development Index,FD_FD_IX,Value,0.141206502914429,0.133576810359955,0.149585992097855,0.148594871163368,0.13123731315136,0.122290387749672,0.14263080060482,0.145069047808647,0.127903580665588,0.140718594193459,0.124050788581371,0.0911510214209557,0.115324661135674,0.114735409617424,0.113106824457645,0.119078777730465,0.122460015118122,0.12732569873333,0.115635372698307,0.128048405051231,0.137666463851929,0.140492349863052,0.152719587087631,0.137746423482895,0.122601911425591,0.120980724692345,0.128855958580971,0.136288106441498,0.134571045637131,0.136048495769501,0.140645563602448,0.126123115420341,0.145511239767075,0.154863357543945,0.15706941485405,0.168132618069649,0.169213563203812,0.173462465405464,0.17536786198616,0.179521352052689,0.180640891194344,
Ecuador,248,Financial Development Index,FD_FD_IX,Value,0.193754851818085,0.195782914757729,0.207099243998528,0.230844408273697,0.243435606360435,0.224731713533401,0.220127776265144,0.214755073189735,0.163054138422012,0.147256091237068,0.125412181019783,0.115289643406868,0.118175677955151,0.11108124256134,0.116855405271053,0.127371907234192,0.119063168764114,0.109887197613716,0.113805539906025,0.120348319411278,0.102393582463264,0.116931937634945,0.104965902864933,0.104704067111015,0.0970911011099815,0.101942330598831,0.127285689115524,0.149688571691513,0.154999658465385,0.162554681301117,0.167201966047287,0.15010792016983,0.147397562861443,0.15000618994236,0.156795099377632,0.158541798591614,0.152851685881615,0.155708953738213,0.162382006645203,0.165832251310349,0.130546689033508,
El Salvador,253,Financial Development Index,FD_FD_IX,Value,0.0339881926774979,0.0386802032589912,0.0480891652405262,0.0551347509026527,0.058422040194273,0.078036941587925,0.071499228477478,0.0747966095805168,0.0809705555438995,0.0848407819867134,0.0793076753616333,0.0848523750901222,0.0936710089445114,0.100676819682121,0.11735725402832,0.12191741168499,0.11332181841135,0.100631162524223,0.0801720768213272,0.102209433913231,0.111608885228634,0.137786984443665,0.145684480667114,0.152344018220901,0.15478552877903,0.159609615802765,0.170981138944626,0.170639917254448,0.173811599612236,0.183468669652939,0.175620824098587,0.175726637244225,0.178388446569443,0.187644213438034,0.194638550281525,0.204764574766159,0.209115207195282,0.217425525188446,0.220840990543365,0.221014410257339,0.23675662279129,
"Micronesia, Federated States of",868,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0716000497341156,0.0664109364151955,0.066020280122757,0.0675718039274216,0.0688219144940376,0.069351352751255,0.0632327049970627,0.0487584993243217,0.0420003943145275,0.043426800519228,0.0437544509768486,0.0450853779911995,0.0471755489706993,0.0462707728147507,0.0520784892141819,0.0572980046272278,0.0566372387111187,0.061204556375742,0.058818057179451,0.0583502687513828,0.0580857619643211,0.0571141839027405,0.0561181157827377,0.0545911863446236,0.05641183629632,0.055920634418726,
French Polynesia,887,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0710838735103607,0.0688188970088959,0.0674359649419785,0.0699764266610146,0.0712971165776253,0.0721316784620285,0.0664288625121117,0.0657195001840591,0.0677895396947861,0.0682785585522652,0.0702624246478081,0.0691229030489922,0.0699590593576431,0.0723759979009628,0.0720295384526253,0.0718052014708519,0.0721755772829056,0.0684115886688232,0.0720614343881607,0.0712482929229736,0.0702971741557121,0.0681638941168785,0.0700885504484177,0.0704491436481476,0.0718362480401993,0.0715668201446533,0.0728451609611511,0.0732180550694466,0.0699844062328339,
Bangladesh,513,Financial Development Index,FD_FD_IX,Value,0.131439343094826,0.133876964449883,0.134755164384842,0.138615250587463,0.143621385097504,0.145802408456802,0.145326718688011,0.14333763718605,0.145268961787224,0.147626847028732,0.149549230933189,0.157269403338432,0.132049918174744,0.124498456716537,0.137380465865135,0.141627863049507,0.149867579340935,0.169871106743813,0.229803442955017,0.247565761208534,0.212625205516815,0.187456429004669,0.196848168969154,0.202366814017296,0.184017077088356,0.155567720532417,0.13501113653183,0.142606198787689,0.182641327381134,0.19939823448658,0.224987730383873,0.209649011492729,0.192277207970619,0.203211382031441,0.255075395107269,0.246042132377625,0.249908432364464,0.284391492605209,0.251413971185684,0.247344076633453,0.243871986865997,
Bhutan,514,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.114483885467052,0.114483885467052,0.115711770951748,0.117469020187855,0.120576210319996,0.120401471853256,0.121680162847042,0.125031068921089,0.124658070504665,0.127142161130905,0.126419484615326,0.12671123445034,0.132938116788864,0.133640959858894,0.132007017731667,0.138968542218208,0.143423989415169,0.1322902739048,0.135268837213516,0.146027892827988,0.142934069037437,0.141829490661621,0.140149921178818,0.139235273003578,0.141792550683022,0.144637674093246,0.142265886068344,0.149387463927269,0.166762202978134,0.183339387178421,0.164220556616783,0.182212218642235,0.184806257486343,0.189289927482605,0.195955038070679,0.204498440027237,0.210137158632278,0.216669797897339,0.210407182574272,
Iceland,176,Financial Development Index,FD_FD_IX,Value,0.24267190694809,0.261839836835861,0.314416736364365,0.328632563352585,0.337236285209656,0.329379677772522,0.293423652648926,0.308185130357742,0.33406800031662,0.373219966888428,0.347850114107132,0.365642845630646,0.378570020198822,0.364870429039001,0.409533947706223,0.396508753299713,0.41350245475769,0.449344724416733,0.486668527126312,0.520796358585358,0.54008936882019,0.580213069915771,0.585091829299927,0.607516765594482,0.612580955028534,0.614564895629883,0.603183567523956,0.614189565181732,0.558972656726837,0.547493636608124,0.511829912662506,0.580050110816956,0.545126974582672,0.552261054515839,0.505557835102081,0.518738508224487,0.531863272190094,0.527645587921143,0.502534925937653,0.489999532699585,0.48284325003624,
"Estonia, Rep. of",939,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166312947869301,0.17532667517662,0.180837020277977,0.20068047940731,0.204073578119278,0.228277698159218,0.21123032271862,0.218589335680008,0.230239048600197,0.244457557797432,0.263005882501602,0.291364043951035,0.269372701644897,0.279094398021698,0.315724670886993,0.333597809076309,0.318891048431396,0.306020230054855,0.307129204273224,0.310165703296661,0.298307865858078,0.290181666612625,0.27471849322319,0.284419536590576,0.278449177742004,0.26920422911644,0.279868721961975,0.260875284671783,0.279422044754028,
Latvia,941,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0807588845491409,0.0942671373486519,0.0965791642665863,0.117934115231037,0.14283449947834,0.12268839776516,0.146976262331009,0.168843105435371,0.184898748993874,0.200716137886047,0.226704552769661,0.253157138824463,0.250355064868927,0.287192493677139,0.314432919025421,0.3024942278862,0.298560678958893,0.307865709066391,0.293403804302216,0.272624045610428,0.260754585266113,0.242107272148132,0.239299535751343,0.246627569198608,0.249675214290619,0.245454341173172,0.21562334895134,0.209172204136848,
"Azerbaijan, Rep. of",912,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148616418242455,0.135168492794037,0.132547050714493,0.13164895772934,0.129894897341728,0.0773848742246628,0.0756581202149391,0.0758130848407745,0.0675331875681877,0.0776386260986328,0.0851314514875412,0.0958791002631187,0.12159314006567,0.121004156768322,0.127291709184647,0.128054901957512,0.131996601819992,0.141820639371872,0.134805545210838,0.141684651374817,0.152883172035217,0.155797868967056,0.158886507153511,0.175407618284225,0.139399290084839,0.171308919787407,0.186366468667984,0.183060348033905,0.178308665752411,
Israel,436,Financial Development Index,FD_FD_IX,Value,0.443891823291779,0.449054777622223,0.456864953041077,0.547613620758057,0.436596572399139,0.358022332191467,0.34916490316391,0.410916298627853,0.40410977602005,0.41058486700058,0.44307354092598,0.406134754419327,0.407031029462814,0.485053271055222,0.513484179973602,0.388269007205963,0.38709682226181,0.442129075527191,0.459196448326111,0.473279297351837,0.495523065328598,0.455976575613022,0.457787543535233,0.47332227230072,0.498716682195663,0.52303558588028,0.551419496536255,0.575964272022247,0.643185079097748,0.607159018516541,0.635931193828583,0.619269132614136,0.58776718378067,0.576797366142273,0.572914183139801,0.59064918756485,0.556590676307678,0.566083431243896,0.579681098461151,0.572586894035339,0.592550158500671,
"Gambia, The",648,Financial Development Index,FD_FD_IX,Value,0.10188527405262,0.0989749953150749,0.0862409174442291,0.100192330777645,0.108932338654995,0.11328162252903,0.104745328426361,0.0990025475621223,0.086240753531456,0.0890515297651291,0.0815906077623367,0.0890361294150352,0.0906963422894478,0.0925047621130943,0.0964275971055031,0.0943994447588921,0.0913455933332443,0.094969131052494,0.0957046821713448,0.0827716141939163,0.0955017134547234,0.0959748849272728,0.0939755961298943,0.0844278410077095,0.0759022310376167,0.0734314173460007,0.0733438953757286,0.0692986696958542,0.0825396850705147,0.0805124938488007,0.0858959555625916,0.0892769694328308,0.0971565842628479,0.0958601459860802,0.0969087034463882,0.0925733596086502,0.0832757949829102,0.0696700140833855,0.0865074470639229,0.0928736105561256,0.0935409814119339,
Ghana,652,Financial Development Index,FD_FD_IX,Value,0.0892154350876808,0.0823032706975937,0.0821024179458618,0.0716166868805885,0.088637001812458,0.103050783276558,0.110758736729622,0.102534748613834,0.102700442075729,0.139973014593124,0.123557828366756,0.106849446892738,0.0941668748855591,0.0982005968689919,0.127363383769989,0.101412579417229,0.104688115417957,0.107958763837814,0.105935782194138,0.1075569242239,0.112035185098648,0.115439958870411,0.105251528322697,0.114763580262661,0.136858582496643,0.117077834904194,0.112003780901432,0.120464988052845,0.128184735774994,0.112664617598057,0.121495150029659,0.132374584674835,0.147592812776566,0.148496970534325,0.157340437173843,0.159476771950722,0.166042014956474,0.165925964713097,0.163345918059349,0.174555286765099,0.169516578316689,
Guinea-Bissau,654,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105820028111339,0.0077562583610415,0.0074525172822177,0.0099355233833193,0.0127883143723011,0.0123259834945202,0.0160477999597788,0.021325221285224,0.0269439443945885,0.0265507213771343,0.035319734364748,0.0341100208461285,0.0293199475854635,0.0291215050965548,0.0264092907309532,0.0376562923192978,0.0385593809187412,0.0394682288169861,0.0418337136507034,0.0405104197561741,0.0675690472126007,0.0731819197535515,0.0462677516043186,0.0609580315649509,0.0605385005474091,0.061255905777216,0.0887208431959152,0.0858511328697205,0.0865523293614388,0.0893638432025909,0.0913081765174866,
Solomon Islands,813,Financial Development Index,FD_FD_IX,Value,0.131585732102394,0.139599323272705,0.134958297014236,0.11847647279501,0.138333663344383,0.168730676174164,0.171697378158569,0.163176402449608,0.16787526011467,0.183462575078011,0.179895251989365,0.164528623223305,0.140849456191063,0.138302966952324,0.128892809152603,0.123234108090401,0.0870886221528053,0.087318941950798,0.0964076146483421,0.102963790297508,0.0991523042321205,0.0972362756729126,0.0974891632795334,0.0946357622742653,0.0805172473192215,0.0761434659361839,0.0901493802666664,0.0930646657943726,0.0947098433971405,0.093500129878521,0.0883233994245529,0.0864546671509743,0.0869068279862404,0.0860008895397186,0.0876887664198875,0.0889308303594589,0.090059757232666,0.0903881043195724,0.0921771302819252,0.0924385786056519,0.0928898081183434,
"China, P.R.: Macao",546,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.0,0.0,0.32766592502594,0.376808851957321,0.367270588874817,0.350669771432877,0.342167288064957,0.349739700555801,0.357444763183594,0.352419644594193,0.345082879066467,0.36841955780983,0.360221296548843,0.349719822406769,0.338300406932831,0.352250754833221,0.34770992398262,0.325837671756744,0.329491466283798,0.33281934261322,0.335694640874863,0.327230364084244,0.310926049947739,0.304376065731049,0.318058222532272,0.340289175510406,0.363745868206024,0.363257080316544,0.382518142461777,0.354611843824387,0.35784775018692,0.388350307941437,0.400711238384247,0.430883705615997,0.450437039136887,0.448598206043243,0.443744301795959,0.464553624391556,0.482799112796783,
Maldives,556,Financial Development Index,FD_FD_IX,Value,0.129592791199684,0.131999149918556,0.169765710830688,0.1874770373106,0.204671785235405,0.187998101115227,0.16979418694973,0.150294452905655,0.126498863101006,0.130996987223625,0.1369788646698,0.115825675427914,0.102536149322987,0.123801417648792,0.128610596060753,0.129265487194061,0.128594234585762,0.125498875975609,0.130091547966003,0.134672209620476,0.134443610906601,0.135987564921379,0.131576463580132,0.125064089894295,0.136077016592026,0.144923746585846,0.161262810230255,0.178564205765724,0.174771994352341,0.153649404644966,0.149093106389046,0.169512718915939,0.153708726167679,0.155781224370003,0.156307309865952,0.158640831708908,0.171231687068939,0.179194167256355,0.181939110159874,0.18479023873806,0.191175669431686,
Dominica,321,Financial Development Index,FD_FD_IX,Value,0.178865015506744,0.188882395625114,0.192066878080368,0.200245782732964,0.184308454394341,0.190750002861023,0.179735466837883,0.174730136990547,0.184289485216141,0.187351509928703,0.198369041085243,0.198806256055832,0.196329668164253,0.189178705215454,0.177763789892197,0.17406839132309,0.177355483174324,0.187755227088928,0.193994462490082,0.196384906768799,0.222927361726761,0.245921164751053,0.247016102075577,0.22974519431591,0.219580128788948,0.212875783443451,0.227630034089088,0.232473030686378,0.218146726489067,0.226299583911896,0.223173782229424,0.236938610672951,0.238958761096001,0.244805842638016,0.235108152031899,0.228517264127731,0.220139294862747,0.213712021708488,0.212933480739594,0.208328351378441,0.214768305420876,
Grenada,328,Financial Development Index,FD_FD_IX,Value,0.162266746163368,0.162048041820526,0.155438676476479,0.163048908114433,0.1692875623703,0.162860602140427,0.162391543388367,0.172680974006653,0.186601519584656,0.191892087459564,0.198271989822388,0.202707335352898,0.210290506482124,0.238276049494743,0.243576601147652,0.248417869210243,0.251035928726196,0.261921733617783,0.262823671102524,0.273166447877884,0.278013199567795,0.304862856864929,0.322118192911148,0.314002364873886,0.326139628887177,0.307732492685318,0.343808621168137,0.334902048110962,0.302176505327225,0.305177956819534,0.317231267690659,0.307917237281799,0.30276545882225,0.296726554632187,0.285967648029327,0.283092051744461,0.278195708990097,0.278236985206604,0.282891780138016,0.287440806627274,0.281363040208817,
Guyana,336,Financial Development Index,FD_FD_IX,Value,0.146816417574883,0.15487277507782,0.155772998929024,0.156295791268349,0.156535029411316,0.155200228095055,0.157401531934738,0.141182973980904,0.156675696372986,0.15244859457016,0.148639991879463,0.142409726977348,0.120995484292507,0.111514426767826,0.107444763183594,0.10960690677166,0.118498742580414,0.118734538555145,0.121295668184757,0.119665540754795,0.118882387876511,0.118681967258453,0.119631603360176,0.129034027457237,0.153534501791,0.159273579716682,0.149093583226204,0.154680997133255,0.158604264259338,0.135327398777008,0.135997757315636,0.138221696019173,0.139659553766251,0.139720350503922,0.141532644629478,0.143343761563301,0.145148068666458,0.144047617912292,0.146507233381271,0.149122625589371,0.146383315324783,
Belize,339,Financial Development Index,FD_FD_IX,Value,0.234847083687782,0.254930555820465,0.28726652264595,0.293850034475327,0.23993693292141,0.245236650109291,0.243491873145103,0.205709055066109,0.200605019927025,0.186944216489792,0.188446417450905,0.197929874062538,0.189385294914246,0.185735657811165,0.186595752835274,0.185331493616104,0.173049926757813,0.179670572280884,0.180602803826332,0.186356365680695,0.190364077687263,0.182395741343498,0.189546152949333,0.202412292361259,0.206635415554047,0.213917374610901,0.221053004264832,0.229980498552322,0.242852002382278,0.234381109476089,0.242471054196358,0.218897253274918,0.214853838086128,0.215351328253746,0.212810456752777,0.209942013025284,0.20935070514679,0.203161656856537,0.208401650190353,0.209735110402107,0.22515381872654,
