Entity,Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Somalia,SOM,32.56096689,35.68935428,38.04156806,51.5785284,55.53067679,53.98156227,53.88038251,53.92544107,54.2177344,54.5445848,65.53086084,67.13133534,60.22891915,57.91222398,57.36780025,52.65704978,60.10702446,63.00015284,58.70363787,52.91365956,50.75031338,49.82507915,48.75942564,46.91867823,48.66598979,52.46402196,52.65397293,57.52303775,68.49747206,59.76275376,66.09516011,62.22379722,58.3530394,61.17460128,70.01571487,68.32481102,70.65187353,73.87452529,95.51635243,86.13361937,91.3995965,105.5663136,105.4583277,97.95210495,90.6144419,79.13249439,73.60380947,77.12091781,78.98886551,76.99642931
South Africa,ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0281022,212.5263452,227.9909359,139.512563,142.0576095
South Korea,KOR,25.82151151,25.89432199,27.18071783,28.10708859,31.69547296,29.08596047,30.07750026,29.16358375,27.72521435,27.83599738,31.56060948,35.38019201,36.5284288,39.76852489,41.54143012,40.86662627,35.34734198,36.3199597,36.71348201,37.38418361,35.61073344,35.4785413,35.97784217,36.94989412,41.64447874,44.77537409,46.24521926,51.16625712,52.66145437,54.63646695,60.08233375,57.99715546,55.09917924,53.4636891,54.52418269,54.76229758,56.17713481,57.74760376,55.98333004,46.99487433,52.92824056,58.79317104,60.84536984,61.9962993,63.86560972,64.21264117,63.77262443,66.69257325,67.57285294,66.77616463
South Sudan,SSD,44.07790228,42.08663217,36.67767905,40.96067375,49.46813083,52.52036397,50.56680668,54.07238377,61.05756883,65.81013766,71.58965925,65.43752204,63.30257131,58.41686996,56.64110581,56.13365075,52.11505036,54.3598889,53.94764557,54.89871004,58.37689505,57.53095992,62.04119805,65.1787858,67.18196657,68.80364938,66.44713167,67.73747989,66.80010287,67.01312626,75.74232916,72.46763968,66.69974457,65.82694412,69.45022559,64.31332574,62.26625005,59.94659478,55.37029836,42.94530067,46.36389037,54.98457842,51.4920819,49.2577922,50.25088429,49.55879671,49.63609371,50.88676911,53.22742013,52.37086197
Spain,ESP,15.50660999,15.0338012,14.84559457,16.37834133,16.77885531,14.30984361,12.30712149,11.01953482,14.21197911,17.99662862,17.93792023,17.99637043,16.39106503,12.00381501,9.895217029,6.426574224,5.885610506,5.903767312,4.785220951,3.715699522,4.629266491,7.489874719,9.727452416,7.671338906,7.013302012,7.028806275,9.271002441,11.43283164,12.99104066,11.18753224,14.45592525,11.36871105,13.45413245,12.62587459,14.52966884,18.27286065,17.83222965,16.25457384,16.95197868,14.88279346,15.30697615,31.5782539,22.17531597,27.73802697,20.50548417,18.60844467,16.14108224,18.94824437,21.52125303,26.17436032
Sri Lanka,LKA,109.5804497,115.081701,107.9160243,105.7436863,131.5854245,130.2106286,122.3924424,117.0967411,112.9843683,117.4854592,142.9991065,127.5462467,114.7454376,102.4558663,92.14254992,76.64601712,65.31317171,56.68665073,53.70044045,65.52063141,44.10321107,32.38716387,21.69703631,181.6352945,172.0113357,140.8291244,121.4186192,112.5167368,88.7323092,101.9046432,109.2389755,108.0035194,84.23078573,89.37309529,102.6544017,110.6218439,98.16376586,101.3828864,109.1662194,87.91715765,90.96127279,96.01488329,91.63110458,92.86908688,93.50502492,92.66840546,93.01417243,93.06253427,92.91503738,92.99724803
Sudan,SDN,44.29742477,43.17283216,42.58855301,47.29853989,59.22187123,51.33071486,51.75856248,51.28019045,50.35829888,56.1535932,55.87916944,55.74214034,60.6567026,64.29117139,64.16653999,63.98881766,58.23108597,58.6768609,58.34678172,59.03803286,55.82322123,51.08965205,50.77208879,58.13492722,63.84163176,68.60045742,66.53850833,72.00871014,74.34039124,74.89836582,81.47753193,80.58829004,77.21865071,75.24559367,78.59114958,83.7514777,88.19541348,89.16208221,92.56415043,81.50885604,84.24837719,85.7910274,85.28225106,80.81566528,82.93353169,83.72381451,82.32064509,84.93474943,89.1311984,90.48488584
Suriname,SUR,84.28772989,79.97482919,77.98517551,78.9454079,83.99954772,75.31903935,80.25209178,88.81054302,85.04922455,89.26442023,96.49089836,97.54356682,89.45842515,88.40890363,93.11316561,94.28912977,88.29495315,82.15943266,84.58968378,89.68595467,83.70214472,79.24402917,79.83341283,78.47797231,76.95232659,76.01869388,78.47517215,88.1297113,87.740017,89.11854167,97.135161,95.13095728,90.65900508,89.12785691,93.94054867,100.4607251,104.6070034,111.5545593,115.1367451,107.7252997,117.8834941,123.0943416,124.0701828,130.8916368,116.2907549,113.1222545,119.7281664,119.2700372,119.8299248,119.7024747
Sweden,SWE,38.2885514,39.53257086,41.57872065,47.42081448,57.44467432,55.06735551,53.40959261,58.28718137,45.63861023,53.94890845,53.6629608,48.61425726,38.84543816,39.92713976,36.42457062,37.39741664,33.510452,44.59878477,42.77467522,60.1688911,56.29006291,56.47924664,63.88800689,68.76919916,78.45449821,68.97657516,69.91417906,66.22297869,61.42484477,64.30840492,65.28498612,67.89968367,71.23888785,61.54693324,78.11492859,80.13305568,74.20522659,76.37935352,74.22791925,59.94382524,64.99015859,66.38730103,63.77376162,65.05040708,65.07048991,64.63155287,64.91748329,64.87317535,64.80740384,64.86602083
Switzerland,CHE,59.46749526,67.28902499,76.7361025,87.4028581,93.80236928,80.87833055,91.08351847,91.13756989,96.37797082,103.4569199,104.0593237,99.71065671,92.81953826,94.7777451,98.99650159,93.24362065,93.60906008,95.5467595,99.415681,91.04666526,86.15732827,88.3388644,82.82189919,84.88600444,84.08631093,91.93076719,90.04323706,93.06579359,93.5124585,92.1711381,103.6201891,96.00674109,100.1659594,108.1928014,124.7364987,126.6137035,137.9225294,144.7849235,150.334195,126.664311,152.6652155,155.1614789,151.4016269,146.5627899,144.501366,129.6773923,122.0310109,121.1742508,122.1379498,117.7081643
Syria,SYR,,,,,,,,,,,,,,,,,,,,,126.3282548,126.3279812,126.3285115,143.8758095,156.0992686,283.6819247,164.2048284,203.0200521,130.8193319,162.5645388,192.5517627,143.3368433,138.9173654,137.7166264,128.3812489,127.0478041,141.1580075,137.2294812,111.7497233,85.97350216,85.79910875,91.85264257,91.09700219,82.99589148,69.76972631,52.58806785,56.04295959,56.63097899,57.66218411,55.89567048
Taiwan,TWN,27.85099283,30.13610409,28.86098897,27.37345536,29.3886258,25.72353492,25.36484083,23.43626502,24.00392552,22.28998509,21.39745482,17.95710374,12.49473062,10.73233135,12.07901746,12.67790137,18.59059459,27.18523851,26.13105888,25.50028038,28.53873036,26.60556299,32.46935211,37.20763923,43.7114369,45.06196925,35.77596125,28.91507585,28.2822472,27.16465853,25.91189159,29.85521374,29.3054564,32.28419385,35.55883991,39.19996951,42.13787711,50.50325406,49.3538337,43.65461334,47.85326953,56.64216459,54.36958801,48.63061535,45.3560221,40.75768028,35.42047003,32.26597789,32.75123293,32.95912256
Tajikistan,TJK,33.19536352,33.5698681,36.0544533,37.27944298,43.93321555,39.87959551,41.42042026,43.7371318,42.4454871,50.04702407,52.87824263,52.38302867,46.14202013,45.99633863,46.65373304,47.70391008,47.70728049,55.52899195,65.4170882,70.23415751,73.50436387,76.68940771,75.84589153,77.74611712,81.24895299,89.75617494,84.274148,95.05179065,100.2404737,100.7062887,121.2979554,120.2679663,114.969743,116.6928197,127.411896,137.8538175,134.0869102,129.8732204,140.4370012,119.2694455,127.250558,139.6753949,138.4791344,133.4072929,131.7855003,125.9243904,122.029158,122.524555,123.3068817,112.5079782
Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,166.6920725,166.6920732,166.6920729,166.6920727,166.9184074,167.6690369,168.8924983,170.5441714,172.5854317,174.9829056,175.545587,166.6930801,180.3914002,122.3221544,107.349285,74.67970913,98.87534947,128.7613099,135.2575214,157.6988058,134.4131647,139.1358858,129.9272775,79.64427497,82.74767905,59.92367044,59.94175001,56.86273666,63.42039314,83.68993216
Thailand,THA,71.09195525,70.09025464,63.63087877,56.15663049,79.64841741,85.97858188,86.33652746,84.19909101,102.5062396,107.9746309,108.3579041,112.3710037,112.8279523,97.47847324,122.0862513,123.4345057,98.32955351,90.98228923,87.34280087,82.01712754,73.08255548,72.7214025,60.72805151,52.24845143,70.38987414,68.00990367,72.66056776,65.07151808,68.17188608,61.30736232,68.66603181,72.6030501,72.87693239,78.21793233,81.71684371,86.77530133,87.00599417,85.88074852,84.64887072,85.76076786,91.2062493,103.145267,95.06904302,97.948213,80.76923703,74.0244681,66.88056862,58.13561275,57.11773066,56.51117991
Timor,TLS,99.05525277,98.21131821,101.7834831,97.1709475,95.67951706,112.4999977,83.33333178,91.20521127,96.16438398,95.98997413,86.57844946,76.65662681,72.14554593,75.55040545,89.56304417,102.3593568,95.58816332,95.53229252,89.48574377,87.90899218,96.98394406,83.16127224,73.25649355,65.30353488,62.95977107,71.11927223,77.83336479,71.85020452,78.29162387,60.77751629,61.50825086,62.40655452,73.83740266,73.21605278,73.98026421,76.21390984,66.35544225,68.2301233,72.65686597,74.34956011,70.80831861,78.7838084,78.0414868,82.940477,74.9207172,81.45139972,84.94764884,87.96747204,87.54067149,87.11567327
Togo,TGO,95.2982059,102.5883389,97.2436633,92.93393127,99.27082928,98.76963173,107.6627666,97.03942601,94.33135802,95.06240496,100.4640723,89.12141973,85.67742234,81.44905652,74.4717377,68.67129482,83.47457899,74.8931051,82.20383318,86.98984425,82.56570299,82.97678822,76.20973717,82.92168615,79.21631559,92.90675584,92.32070089,110.6971222,102.130851,94.08045588,104.4413387,99.78775854,94.89162658,89.3817955,93.73001741,104.7324262,118.5717982,105.0961461,108.5204347,88.51384265,84.20256037,113.1816689,114.2897609,112.9003175,97.87106152,91.69998222,85.5944559,88.84697931,86.06132962,71.5394517
Tonga,TON,43.37783216,44.92838427,46.37955969,48.83179071,62.95624806,59.83412899,59.14907926,62.1101433,64.01351715,74.20992593,77.95664251,81.59270854,75.45719449,71.09760669,71.0541847,62.46282116,59.99464235,63.10386724,73.95241454,84.9186864,84.22972141,76.65540686,76.92927053,79.08918698,83.01273565,83.82708912,76.9031299,80.4993805,79.97914687,77.90483175,82.63911067,89.55220119,85.34217597,82.39034071,86.9253447,90.25124788,93.94093041,104.059401,114.3436602,93.01687879,104.1491091,104.5290748,106.5310164,103.4498774,100.8260506,91.01467483,90.78033473,100.0038422,109.9470611,100.243746
Trinidad and Tobago,TTO,8.098591549,9.686609687,10.71428571,11.74242424,12.70949721,12.28448276,12.19305673,10.52980132,9.03024911,8.095723014,12.91978906,16.04189636,20.65172271,22.55050373,27.44612745,27.07717128,22.92300259,25.78203933,28.24642313,26.32647848,23.69648203,23.51159619,24.48154846,25.28442909,32.54700588,34.10358926,37.96257976,42.35393124,40.39541064,37.66492244,42.35443692,49.87147516,47.982394,46.22509785,48.8258381,46.14235716,48.76287106,47.85081681,50.54825394,46.78706696,46.69446522,53.30417567,52.83080265,52.52729879,53.76630117,51.0885436,48.32818623,55.76216873,62.54740677,62.68286371
Tunisia,TUN,,,,,,,,,,,,,,,,,,,,,218.6184211,217.6530612,203.654375,95.48113396,288.8994724,287.4335168,212.8056695,133.6529573,103.4678853,139.6343339,179.6530938,162.4743298,122.4557373,118.9201343,121.1841845,112.8117487,108.0218123,114.0927401,104.4338832,119.8354481,120.7905132,118.2273858,117.6510542,118.8896511,118.2560304,118.2655785,118.47042,118.3306763,118.3555583,118.3855515
Turkey,TUR,130.6515881,130.6555098,130.654879,130.6472684,130.643112,130.6571944,130.6750778,130.6517481,130.6091875,130.6223645,130.7275814,130.764511,130.535104,130.3963816,130.6882603,131.2536338,130.9491621,129.3880898,129.7027663,132.1476558,134.0805038,129.4267902,121.5827339,131.2761507,144.3720933,143.7447521,106.1582207,109.8350213,108.5910971,119.4935328,129.3597192,122.405676,122.2782453,115.7358846,118.5482734,126.6310156,145.4916756,152.5675045,161.0628677,134.9150627,132.2174013,131.7330865,136.3161888,132.6296184,133.5596312,134.1684794,133.4525764,133.7268957,133.7826505,133.6540409
Turkmenistan,TKM,85.61921435,85.5988967,85.63396364,85.63473706,85.52264524,85.70570217,85.49741758,85.80943584,85.63850912,84.96219751,86.62093661,84.45597469,87.36966774,84.7837655,81.58063473,94.91458085,73.63107984,101.9382911,71.85423588,65.56508334,57.96549918,59.43608722,54.19116719,69.08847082,68.30972427,71.76280565,79.74521754,59.65573689,68.69842868,53.67758335,61.20360741,89.45705418,95.6478847,124.9359371,103.3469582,107.9769265,122.1153876,107.1641771,148.055556,130.9248532,145.8213254,149.3438334,136.8831194,133.2252068,127.1003088,182.5571544,121.1706718,127.2264641,143.6514293,130.682855
Turks and Caicos Islands,TCA,80.07674198,85.67133336,66.61251113,52.91231612,54.27269317,37.21911022,37.87277375,33.70240187,19.5141407,23.72974662,23.54766208,18.48998627,21.33974823,18.8477349,22.68210534,18.79771191,23.78142519,22.60933709,19.44001617,20.3752485,21.13646806,24.59704346,21.36789823,21.7379715,25.61639735,26.07067432,34.6819415,26.27698499,29.11687132,29.58756088,29.53357533,30.62815732,31.0505339,32.36345229,33.51389072,35.97912151,39.15534737,43.3619259,45.80151427,44.92011838,49.07094601,54.68887802,51.76153551,49.81475732,45.11521112,49.7616021,42.91240662,44.540802,47.6902689,44.68252241
Tuvalu,TUV,76.03466834,74.34233548,81.25633959,76.31692581,79.54058368,68.71715715,65.88067114,64.14206123,67.58405698,70.91357759,74.3607541,66.83650982,63.41086364,59.88810101,58.40379068,57.84745814,53.83248768,59.7451043,62.30194659,66.53610283,68.68343935,73.53925704,78.53358262,87.35687569,86.53002596,82.96116626,95.47264409,98.02718283,91.93442325,85.0706388,85.0439024,84.3424276,87.20127549,96.00970042,109.431778,112.440658,112.4801371,128.1293993,139.1329136,143.5713077,143.8774751,151.6659419,164.2493252,165.275965,168.4922629,175.2213631,176.7476028,175.0043504,159.7287735,160.9360929
Uganda,UGA,42.76872785,42.41209333,41.36127193,47.20462122,58.4523094,52.48366492,57.1178061,58.6098292,54.68163939,54.36411263,51.0211973,49.1090176,49.33551324,50.53420887,55.11030535,54.6485124,50.25919364,49.63166032,47.12403087,48.43569068,48.00048077,45.0738156,46.06066918,49.48229137,51.60669139,50.83658656,52.13217748,50.68085106,48.97623157,49.30396864,52.17830094,52.66419238,51.13882548,50.08820336,50.15381883,52.55850881,56.67744824,52.76650378,56.27566054,54.39883294,58.43793411,62.38126762,61.21289659,61.14497488,57.94827505,56.00026255,58.28455436,61.66142278,62.97012035,63.77222875
Ukraine,UKR,10.7582854,10.75717904,11.34061965,13.07928575,16.44498632,15.51637363,16.04884564,16.41789468,16.97283423,18.37619427,20.10984469,19.42590711,17.53681228,16.66559348,17.52243219,16.60390613,16.89797715,17.97358098,19.07010071,19.41512839,19.81506735,19.78644812,19.9505945,20.0446187,21.05545916,22.45338165,22.68707199,23.4283278,22.82589398,23.27347556,25.04363147,22.84295653,22.15427391,22.47709641,24.35240504,25.55600037,26.90015331,27.95579946,29.8867962,24.6415652,28.05795364,30.78929228,30.5681846,30.01300399,29.95942663,27.73446386,26.49687985,27.14352161,27.493238,26.31415355
United Arab Emirates,ARE,24.90799827,20.34016674,27.43205037,25.52719346,30.09197454,34.9931669,36.8011557,39.73528302,37.18174401,36.23216007,34.91305877,32.5376568,30.44680128,45.07539438,43.66829669,43.54769432,42.25501413,37.32903465,39.13837794,40.52432958,42.05186861,39.25104145,36.72091483,35.53244347,36.88860355,34.97149259,36.28992731,37.70639705,35.64001538,33.38647821,36.71383876,36.30929072,40.02931892,51.75901728,61.47664503,58.87774165,61.97172341,59.21032995,65.20810311,53.39436239,51.69902943,53.24702382,55.06117396,49.71782146,49.08762842,45.32821419,41.31027631,39.76390182,39.99225241,41.03010203
United Kingdom,GBR,,,,,,,,,,,,,,,,,,,,,62.08163932,60.55759362,62.6351412,52.40153599,30.33972123,49.13827783,56.01991346,48.81523858,41.54367071,35.30162532,43.37256508,51.68833242,51.58259098,56.00534604,60.19250978,54.99362217,55.47713061,59.83386575,60.32116364,52.99916901,47.6571858,46.59653877,41.50811028,41.05153211,35.94931622,30.4410865,29.74840621,45.67889876,66.62796111,73.01688752
United States,USA,121.4891818,121.4891819,121.4891819,121.4891819,121.4891819,121.4891819,121.4891819,121.4891819,121.4891819,121.4891819,121.4891819,121.4891819,121.4891819,134.4489743,135.0215315,126.8622243,106.9132055,109.1078594,100.8549698,104.3298662,126.4470214,113.0644347,108.6685586,101.9859144,107.5117756,100.6145055,101.6023361,102.5430017,86.02447746,87.50703123,84.55206838,87.51639693,89.71144215,91.5727559,98.7059775,100.1738203,89.53777796,88.45269443,102.7805282,105.3870606,99.36535517,94.30530668,99.92681074,99.1200876,99.87687811,108.7581931,106.3512112,105.5264004,116.6337538,109.5037884
Uruguay,URY,39.60693865,41.63341935,40.77293156,45.12526111,58.23490121,54.65890803,55.40885175,59.28485958,58.44733952,55.71666116,55.10547593,53.22263837,50.99452096,37.50456755,45.0513191,41.68740716,41.1292894,44.62889472,48.84839681,57.40409212,61.04820894,58.8202846,56.38244214,55.25867437,54.34318883,49.98551021,59.18044816,51.2450886,43.59946414,42.07021363,47.85721549,42.14126387,48.57576039,50.57700331,55.36747178,60.12736487,58.66551078,56.19904891,51.82897133,38.52088968,46.1371124,49.63808205,50.4036198,54.27786485,48.09081353,91.72003445,43.11885937,55.02136348,0.1933310254,0.2003415414
Uzbekistan,UZB,62.34703277,62.34717339,62.34654741,62.34737743,62.34759543,62.34466943,62.34986736,62.3482495,62.33589144,62.36546116,62.34339589,62.29881726,62.45417032,62.27720007,62.16508141,62.92022949,61.7462893,61.82872544,65.18567374,58.22446873,62.07603385,66.94695399,73.57688271,66.211553,77.47319838,74.72126592,92.70574483,94.34448366,97.00124925,102.7874042,112.5281334,111.5062488,118.7482502,126.9487141,127.5995781,130.7148409,138.5433533,155.7603159,156.6705688,136.3107044,152.2173687,162.9145685,156.5539364,165.0942448,169.5345244,178.767399,184.6862777,200.3845761,208.3066723,210.4002578
Vanuatu,VUT,25.73631407,25.89980051,26.48779785,29.61342674,35.86701537,33.9603505,34.94895812,35.21698206,34.36138442,37.19053277,39.99535901,39.36169126,37.29412904,36.08810611,36.6979274,35.66713694,33.88265518,34.76472848,35.56806482,36.67448218,38.21341395,37.34902583,39.31235623,37.31753742,38.57362812,40.95268482,42.00538799,43.73861896,43.50340645,43.68316162,47.30187875,46.18835004,46.45752432,48.02512727,51.5502377,54.03853957,57.21605793,58.92055995,61.49000116,52.06730409,56.62252715,60.48942815,59.99815335,59.96130744,59.44497136,56.33221902,54.26302303,56.18213404,57.82299561,55.8528988
Venezuela,VEN,,,,,,,,,,,,,,,,,,,,,29.32745686,42.53697506,40.48699616,49.51424043,41.85146167,55.72896202,75.3848674,71.38095965,64.26414064,63.28533052,67.05018067,62.14817136,65.28319997,64.62034941,63.80318642,67.4490438,68.58789586,66.73521316,71.92773866,59.29910303,64.35327588,67.86558395,71.9663826,65.01294832,72.15040692,35.64973093,41.38978094,46.37093603,46.17146149,57.79690837
Vietnam,VNM,142.7032761,127.0416149,120.5433882,116.3812178,126.1245212,120.8203987,109.6662881,102.8534719,89.13155654,98.73476004,108.9101754,98.3015749,81.68864932,72.18403647,80.99603828,86.72051232,98.91729191,111.4952463,87.64207574,85.9102581,101.3775913,77.58127378,91.48423531,80.05788497,71.86821656,74.778456,69.12438793,64.32221035,65.54974254,63.78820451,51.32941519,70.41200124,67.48957862,67.12195072,73.3671409,66.22603171,61.68257035,71.76030429,63.46448806,60.19175599,67.90092979,73.01547561,82.15613761,89.2431562,81.43559956,85.86970044,72.23883107,71.58569271,72.96621588,70.11867052
World,OWID_WRL,44.09880327,43.87662181,44.60898395,43.81080415,43.21007731,46.80607033,41.41626477,41.40789689,41.91667332,44.1292948,49.40121155,44.69332789,38.61104362,35.52413998,41.08714319,34.40014604,35.52798421,35.31627307,34.41071526,35.10306469,35.52212127,39.61898179,49.29411297,49.08948683,55.27037596,61.14533625,55.08528412,59.98126414,66.52014983,70.9226598,74.06741113,67.89787217,66.80735157,70.45198822,76.0396086,76.04370728,82.82064877,84.17290442,109.5216372,61.7784382,83.12419091,89.46652631,74.16253491,58.65649408,54.6716153,56.74881065,51.21902456,50.02829606,50.00536133,50.41756065
Yemen,YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,ZMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,ZWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
